,time,thscode,open,high,low,close,avgPrice,changeRatio,volume,amount
169,2020-06-16,NHEBI.SL,672.5397,687.4797,670.6425,686.8869,,2.2414357954257,81817,
170,2020-06-17,NHEBI.SL,690.6812,694.7126,680.7211,683.9226,,-0.43155576267359,69821,
171,2020-06-18,NHEBI.SL,683.9226,689.8512,681.0769,687.5983,,0.53744385695107,55302,
172,2020-06-19,NHEBI.SL,691.1555,697.2026,686.0569,692.5783,,0.72426008034052,62936,
173,2020-06-22,NHEBI.SL,694.8312,695.4241,680.1283,682.6183,,-1.4381045435585,82758,
174,2020-06-23,NHEBI.SL,683.9226,688.3097,678.1126,684.5154,,0.27791519799572,68457,
175,2020-06-24,NHEBI.SL,685.3454,687.0055,680.0097,682.6183,,-0.2771449700036,46830,
176,2020-06-29,NHEBI.SL,670.2868,678.1126,666.4925,668.5082,,-2.0670556297714,58703,
177,2020-06-30,NHEBI.SL,670.9982,675.6226,669.4568,671.1168,,0.39021211706902,50157,
178,2020-07-01,NHEBI.SL,669.9311,673.4883,658.3111,671.1168,,0.0,129089,
179,2020-07-02,NHEBI.SL,669.9311,675.8597,664.4768,674.1997,,0.45936862257062,84881,
180,2020-07-03,NHEBI.SL,673.4883,681.7883,671.1168,677.6383,,0.51002692525671,87426,
181,2020-07-06,NHEBI.SL,676.0968,684.3969,668.1525,681.0769,,0.50743885049001,160761,
182,2020-07-07,NHEBI.SL,681.0769,686.5312,673.4883,675.7411,,-0.78343576180605,138245,
183,2020-07-08,NHEBI.SL,677.2826,681.5511,672.8954,677.5197,,0.26320731416218,78038,
184,2020-07-09,NHEBI.SL,677.5197,680.484,670.7611,673.7254,,-0.5600279962339,89037,
185,2020-07-10,NHEBI.SL,673.6068,674.674,652.1453,652.2639,,-3.1854966429943,178249,
186,2020-07-13,NHEBI.SL,656.2953,668.3897,655.5839,662.4611,,1.56335495495,124500,
187,2020-07-14,NHEBI.SL,661.1568,666.9668,648.1139,663.8839,,0.21477487508324,152820,
188,2020-07-15,NHEBI.SL,663.7654,674.1997,662.1054,672.0654,,1.2323690934514,148092,
189,2020-07-16,NHEBI.SL,672.3025,675.7411,666.1368,667.6782,,-0.65279361205026,106961,
190,2020-07-17,NHEBI.SL,664.3582,670.524,655.2282,659.2596,,-1.2608768715228,117172,
191,2020-07-20,NHEBI.SL,661.6311,667.3225,655.9396,663.7654,,0.68346369169293,120239,
192,2020-07-21,NHEBI.SL,660.4454,666.9668,658.0739,660.6825,,-0.46445626722935,89302,
193,2020-07-22,NHEBI.SL,666.2554,669.9311,661.3939,663.0539,,0.35893186212742,106946,
194,2020-07-23,NHEBI.SL,663.1725,677.8754,654.5168,675.9783,,1.9492231325387,172315,
195,2020-07-24,NHEBI.SL,674.1997,682.974,667.7968,673.2511,,-0.40344490348285,192041,
196,2020-07-27,NHEBI.SL,675.0297,679.8911,671.1168,679.2983,,0.89820870697428,107867,
197,2020-07-28,NHEBI.SL,678.824,680.8397,668.864,672.5397,,-0.99493845340111,115135,
198,2020-07-29,NHEBI.SL,672.3025,677.6383,670.7611,675.1483,,0.38787301329571,83207,
199,2020-07-30,NHEBI.SL,675.8597,677.5197,661.8682,667.6782,,-1.1064383928686,125664,
200,2020-07-31,NHEBI.SL,667.6782,669.1011,658.4296,659.2596,,-1.2608768715228,130462,
201,2020-08-03,NHEBI.SL,658.0739,660.4454,653.4496,654.5168,,-0.71941311131457,107055,
202,2020-08-04,NHEBI.SL,656.8219,665.1512,654.3092,657.5539,,0.46402170272788,104112,
203,2020-08-05,NHEBI.SL,656.824,663.3993,655.3379,659.0351,,0.22525910043269,98829,
204,2020-08-06,NHEBI.SL,665.2829,665.6153,656.0408,659.402,,0.055672300306916,97290,
205,2020-08-07,NHEBI.SL,661.0693,661.6637,646.9568,649.0711,,-1.5667074106539,149571,
206,2020-08-10,NHEBI.SL,646.7295,649.5172,635.579,646.172,,-0.44665368709221,144208,
207,2020-08-11,NHEBI.SL,647.3986,652.7508,641.9348,645.28,,-0.13804374067587,107095,
208,2020-08-12,NHEBI.SL,645.28,649.9632,639.7047,644.1649,,-0.17280870319861,102389,
209,2020-08-13,NHEBI.SL,645.8375,647.3986,641.7118,645.6145,,0.22503554602246,74104,
210,2020-08-14,NHEBI.SL,645.3915,649.1826,641.1543,641.2658,,-0.67357533016994,84358,
211,2020-08-17,NHEBI.SL,641.1543,641.9348,635.802,637.1401,,-0.64336816340432,100643,
212,2020-08-18,NHEBI.SL,635.579,639.8162,629.2232,629.5578,,-1.1900522349794,121851,
