,time,thscode,open,high,low,close,avgPrice,changeRatio,volume,amount
0,2017-01-03,NHCI.SL,1306.09,1321.82,1291.41,1292.61,56005.253767624,-0.91776452705579,154022.8,862608600000.0
1,2017-01-04,NHCI.SL,1295.283,1299.108,1295.283,1299.108,56595.550406395,0.50270383178221,179084.22,1013537000000.0
2,2017-01-05,NHCI.SL,1299.223,1312.265,1296.813,1300.712,60771.432922833,0.12346933434326,150887.26,916963500000.0
3,2017-01-06,NHCI.SL,1300.762,1311.129,1288.53,1290.731,57676.550694541,-0.76734895964672,150028.58,865313100000.0
4,2017-01-09,NHCI.SL,1291.484,1322.451,1291.422,1322.411,56212.944267365,2.4544231137239,147598.62,829695300000.0
5,2017-01-10,NHCI.SL,1321.061,1345.835,1316.393,1343.681,57888.511526263,1.6084258222292,168302.6,974278700000.0
6,2017-01-11,NHCI.SL,1346.677,1354.596,1346.677,1353.613,56724.295427823,0.73916353658346,175657.66,996405700000.0
7,2017-01-12,NHCI.SL,1352.389,1369.469,1352.389,1361.66,62383.704848803,0.59448306125902,168835.5,1053258400000.0
8,2017-01-13,NHCI.SL,1363.022,1372.964,1359.614,1367.514,60929.494558832,0.4299164255394,161921.12,986577200000.0
9,2017-01-16,NHCI.SL,1369.911,1417.551,1369.911,1410.208,60179.887577198,3.1220155698589,187481.54,1128261800000.0
10,2017-01-17,NHCI.SL,1408.615,1408.615,1373.319,1384.388,62428.491743469,-1.8309355782977,162855.32,1016681200000.0
11,2017-01-18,NHCI.SL,1386.979,1391.785,1377.681,1387.321,62672.511161299,0.21186257031988,163403.92,1024093400000.0
12,2017-01-19,NHCI.SL,1383.978,1388.52,1373.091,1384.726,59494.974098174,-0.18705115831158,152398.52,906694600000.0
13,2017-01-20,NHCI.SL,1384.244,1384.244,1360.579,1360.739,63263.216394617,-1.7322560564328,156401.58,989446700000.0
14,2017-01-23,NHCI.SL,1363.238,1377.063,1361.693,1368.453,57597.579372575,0.56689784007072,141672.36,815998500000.0
15,2017-01-24,NHCI.SL,1366.96,1397.114,1366.96,1388.605,60398.16684878,1.4726117740251,132170.22,798283900000.0
16,2017-01-25,NHCI.SL,1392.219,1393.3,1380.258,1389.242,58786.101829295,0.045873376518156,118762.68,698159500000.0
17,2017-01-26,NHCI.SL,1387.139,1407.625,1387.139,1406.747,66828.380321497,1.26003964752,96487.42,644809800000.0
18,2017-02-03,NHCI.SL,1410.442,1410.442,1362.025,1368.889,58550.338175934,-2.6911733239879,100563.04,588800000000.0
19,2017-02-06,NHCI.SL,1368.015,1377.517,1364.62,1368.573,55388.891430443,-0.023084413710666,145580.22,806352700000.0
20,2017-02-07,NHCI.SL,1369.844,1385.71,1369.844,1381.599,59284.330290093,0.95179431422364,126610.64,750602700000.0
21,2017-02-08,NHCI.SL,1379.59,1399.043,1378.147,1393.834,57534.620925672,0.88556809899255,155593.76,895202800000.0
22,2017-02-09,NHCI.SL,1394.715,1401.708,1384.787,1386.471,58673.89641528,-0.52825515807478,135966.0,797765500000.0
23,2017-02-10,NHCI.SL,1387.194,1420.95,1386.488,1411.07,60689.919672008,1.7742166983658,184316.82,1118617300000.0
24,2017-02-13,NHCI.SL,1413.964,1450.614,1413.964,1448.177,66943.54993516,2.6297065347573,208897.9,1398436700000.0
25,2017-02-14,NHCI.SL,1447.183,1449.316,1435.642,1448.467,63715.11960209,0.020025176480512,151620.26,966050300000.0
26,2017-02-15,NHCI.SL,1448.078,1448.078,1423.24,1423.312,63742.04574576,-1.736663658889,199478.16,1271514600000.0
27,2017-02-16,NHCI.SL,1423.212,1446.152,1408.58,1409.255,61384.653188666,-0.98762604404374,217966.06,1337977100000.0
28,2017-02-17,NHCI.SL,1409.432,1426.766,1406.035,1413.376,58087.859481481,0.29242401126836,199958.84,1161518100000.0
29,2017-02-20,NHCI.SL,1414.289,1424.767,1405.01,1424.264,61621.464778218,0.77035410251765,161496.94,995167800000.0
30,2017-02-21,NHCI.SL,1425.874,1440.819,1420.782,1424.361,60230.641148923,0.006810535125525,176269.5,1061682500000.0
31,2017-02-22,NHCI.SL,1424.251,1424.251,1405.018,1411.943,61376.70566774,-0.87182954321272,158928.96,975453600000.0
32,2017-02-23,NHCI.SL,1410.527,1418.505,1385.626,1392.663,59614.395091517,-1.3654942161263,185520.46,1105969000000.0
33,2017-02-24,NHCI.SL,1394.392,1395.997,1394.392,1395.997,63396.59514828,0.23939747088851,184967.82,1172633000000.0
34,2017-02-27,NHCI.SL,1398.118,1418.182,1398.118,1406.314,62037.422497396,0.73904170281168,181697.12,1127202100000.0
35,2017-02-28,NHCI.SL,1405.922,1409.75,1388.708,1390.408,62279.828597524,-1.1310418583617,169178.42,1053640300000.0
36,2017-03-01,NHCI.SL,1392.958,1413.951,1392.958,1407.68,61531.087215821,1.2422253036519,187813.86,1155639100000.0
37,2017-03-02,NHCI.SL,1409.985,1415.949,1404.198,1410.125,60550.205372212,0.17369004319163,154665.52,936502900000.0
38,2017-03-03,NHCI.SL,1407.227,1407.227,1384.409,1406.255,62089.711382274,-0.27444375498625,186745.98,1159500400000.0
39,2017-03-06,NHCI.SL,1406.368,1411.028,1394.025,1397.574,59918.059570269,-0.61731336066361,189559.66,1135804700000.0
40,2017-03-07,NHCI.SL,1395.991,1400.445,1388.174,1394.049,58744.213676384,-0.25222278033221,149416.98,877738300000.0
41,2017-03-08,NHCI.SL,1389.812,1389.812,1364.289,1366.221,58867.075652878,-1.9961995596998,208955.7,1230061100000.0
42,2017-03-09,NHCI.SL,1365.318,1365.318,1345.505,1354.353,58285.766019082,-0.86867351621736,198932.12,1159491100000.0
43,2017-03-10,NHCI.SL,1351.607,1359.276,1343.317,1345.431,57723.492522085,-0.65876473858736,181673.64,1048683700000.0
44,2017-03-13,NHCI.SL,1345.232,1372.223,1339.386,1372.095,58097.445895873,1.9818184656069,230559.12,1339489600000.0
45,2017-03-14,NHCI.SL,1370.677,1371.611,1359.67,1364.075,57433.036607835,-0.584507632489,173365.62,995691400000.0
46,2017-03-15,NHCI.SL,1363.603,1386.507,1363.603,1379.336,57389.454984498,1.1187801257262,207624.92,1191548100000.0
47,2017-03-16,NHCI.SL,1381.581,1391.724,1373.583,1387.791,62634.621391707,0.61297609864456,181132.06,1134513800000.0
48,2017-03-17,NHCI.SL,1388.567,1388.567,1377.619,1383.387,60582.164237979,-0.31733885001416,156468.56,947920400000.0
49,2017-03-20,NHCI.SL,1384.2,1394.541,1379.879,1385.486,57490.107700667,0.151729053403,177997.04,1023306900000.0
50,2017-03-21,NHCI.SL,1385.228,1385.228,1363.773,1368.187,58623.033718093,-1.248587138376,175763.2,1030377200000.0
51,2017-03-22,NHCI.SL,1365.136,1365.136,1345.077,1346.571,58883.493798047,-1.579900993066,195243.34,1149661000000.0
52,2017-03-23,NHCI.SL,1348.72,1360.31,1348.72,1352.3,,0.42545101595089,176257.22,
53,2017-03-24,NHCI.SL,1352.412,1357.762,1346.317,1347.507,55145.841183919,-0.35443318790208,179179.84,988102300000.0
54,2017-03-27,NHCI.SL,1346.613,1346.613,1319.955,1319.955,56805.776605973,-2.0446647030405,201110.48,1142423700000.0
55,2017-03-28,NHCI.SL,1321.105,1334.675,1319.47,1321.478,58567.886585277,0.11538272138066,167976.78,983804500000.0
56,2017-03-29,NHCI.SL,1327.975,1347.389,1327.975,1347.312,57387.607187001,1.9549322803709,186599.12,1070847700000.0
57,2017-03-30,NHCI.SL,1347.535,1351.018,1331.661,1335.249,57174.897200338,-0.8953382735402,176809.92,1010908900000.0
58,2017-03-31,NHCI.SL,1338.573,1346.106,1326.222,1332.487,57510.020307076,-0.20685280423351,192898.28,1109358400000.0
59,2017-04-05,NHCI.SL,1331.531,1362.565,1331.531,1351.868,53372.590588582,1.4544982427596,158866.6,847912200000.0
60,2017-04-06,NHCI.SL,1354.327,1355.033,1346.656,1351.457,56647.301740976,-0.03040237656338,172452.68,976897900000.0
61,2017-04-07,NHCI.SL,1347.882,1347.882,1315.756,1322.901,58210.910734095,-2.1129788073168,240773.9,1401566800000.0
62,2017-04-10,NHCI.SL,1321.872,1329.75,1313.351,1314.668,56606.304638854,-0.62234437799958,212440.4,1202546600000.0
63,2017-04-11,NHCI.SL,1314.426,1315.684,1307.376,1307.486,57367.971542134,-0.54629762038779,184457.96,1058197900000.0
64,2017-04-12,NHCI.SL,1306.792,1306.792,1284.941,1286.532,58912.493859232,-1.6026175423676,220737.88,1300421900000.0
65,2017-04-13,NHCI.SL,1284.19,1303.72,1284.19,1294.931,58820.641110678,0.65284034909354,189690.18,1115769800000.0
66,2017-04-14,NHCI.SL,1294.297,1302.89,1280.228,1286.614,52540.501081946,-0.64227360376731,200305.76,1052416500000.0
67,2017-04-17,NHCI.SL,1288.97,1300.519,1281.667,1287.286,55945.792616829,0.052230117191327,201474.4,1127164500000.0
68,2017-04-18,NHCI.SL,1288.383,1288.383,1266.436,1269.048,55648.075552677,-1.4167791772768,184814.1,1028454900000.0
69,2017-04-19,NHCI.SL,1266.542,1269.698,1252.496,1266.92,59681.942068943,-0.16768475266498,193467.9,1154654000000.0
70,2017-04-20,NHCI.SL,1266.141,1278.53,1247.355,1278.394,55830.705311108,0.90566097306854,237726.3,1327242700000.0
71,2017-04-21,NHCI.SL,1281.172,1295.767,1281.045,1285.697,53708.380865276,0.57126363233869,221517.7,1189735700000.0
72,2017-04-24,NHCI.SL,1284.436,1284.436,1264.149,1279.352,56432.804578399,-0.49350663492252,216113.98,1219591800000.0
