,time,thscode,open,high,low,close,avgPrice,changeRatio,volume,amount
0,2017-01-03,LZL.DCE,9875,9955,9705,9710,9803.4131511857,-2.4120603015075,415780,2038031.56
1,2017-01-04,LZL.DCE,9670,9820,9635,9695,9715.2591829887,-1.0714285714286,435098,2113544.92
2,2017-01-05,LZL.DCE,9740,9770,9620,9700,9690.0805809601,-0.15440041173443,422060,2044897.705
3,2017-01-06,LZL.DCE,9740,9900,9525,9525,9733.5452082158,-1.702786377709,676846,3294055.57
4,2017-01-09,LZL.DCE,9550,9795,9520,9795,9678.357334013,0.66803699897225,455126,2202436.03
5,2017-01-10,LZL.DCE,9770,9870,9650,9860,9745.8126015965,1.9121447028424,468766,2284252.795
6,2017-01-11,LZL.DCE,9870,9940,9730,9815,9815.7947542601,0.71831708568497,486490,2387642.995
7,2017-01-12,LZL.DCE,9850,9990,9755,9825,9867.4104958574,0.10188487009679,541204,2670141.015
8,2017-01-13,LZL.DCE,9860,10125,9830,10105,9976.0776224502,2.432843385707,597018,2977948.955
9,2017-01-16,LZL.DCE,10215,10315,10120,10270,10228.156139892,2.9573934837093,512566,2621302.54
10,2017-01-17,LZL.DCE,10235,10330,10080,10130,10204.796985772,-0.92909535452323,443762,2264250.56
11,2017-01-18,LZL.DCE,10145,10275,10085,10220,10192.193341373,0.19607843137255,464360,2366423.45
12,2017-01-19,LZL.DCE,10195,10215,10050,10140,10122.327914342,-0.49067713444553,331550,1678028.91
13,2017-01-20,LZL.DCE,10120,10390,10105,10265,10241.897942747,1.4328063241107,581066,2975609.335
14,2017-01-23,LZL.DCE,10330,10445,10260,10325,10358.851402684,0.830078125,426468,2208859.32
15,2017-01-24,LZL.DCE,10300,10380,10150,10230,10255.688512344,-1.2071463061323,380182,1949514.085
16,2017-01-25,LZL.DCE,10200,10425,10190,10405,10324.084597583,1.4627011214042,295564,1525713.87
17,2017-01-26,LZL.DCE,10435,10460,10210,10260,10303.222167104,-0.58139534883721,290286,1495440.575
18,2017-02-03,LZL.DCE,10300,10410,10160,10240,10283.811896636,-0.58252427184466,301228,1548886.045
19,2017-02-06,LZL.DCE,10220,10420,10175,10390,10335.129803324,1.0700389105058,449064,2320567.365
20,2017-02-07,LZL.DCE,10390,10520,10310,10310,10415.615058521,-0.24189646831156,540664,2815674.05
21,2017-02-08,LZL.DCE,10280,10350,10150,10225,10249.527722692,-1.8242918867019,494180,2532555.805
22,2017-02-09,LZL.DCE,10255,10345,10205,10220,10273.473755587,-0.2440214738897,418832,2151429.78
23,2017-02-10,LZL.DCE,10255,10305,10115,10250,10223.211042607,-0.19474196689387,436310,2230244.605
24,2017-02-13,LZL.DCE,10350,10625,10350,10605,10511.232260943,3.7671232876712,600652,3156796.34
25,2017-02-14,LZL.DCE,10580,10615,10480,10590,10544.891437592,0.76117982873454,334462,1763432.74
26,2017-02-15,LZL.DCE,10460,10520,10015,10015,10365.97989662,-4.9810246679317,628750,3258804.93
27,2017-02-16,LZL.DCE,10100,10200,9905,9910,10082.190408907,-4.3897732754462,659612,3325166.89
28,2017-02-17,LZL.DCE,10000,10040,9830,9885,9941.8615903265,-1.9345238095238,485284,2412313.18
29,2017-02-20,LZL.DCE,9905,10015,9870,9925,9949.1239664093,-0.15090543259557,372246,1851760.8
30,2017-02-21,LZL.DCE,9950,10025,9770,9830,9892.2909044706,-1.1563599798894,535186,2647107.8
31,2017-02-22,LZL.DCE,9830,9930,9795,9850,9861.0852007481,-0.40444893832154,403142,1987708.805
32,2017-02-23,LZL.DCE,9850,9900,9580,9645,9725.3488569896,-2.1805273833671,611368,2972883.54
33,2017-02-24,LZL.DCE,9580,9745,9565,9675,9683.5171969295,-0.51413881748072,448394,2171015.505
34,2017-02-27,LZL.DCE,9725,9805,9665,9675,9735.6066737488,-0.051652892561983,444308,2162803.965
